user_id,unique_problems_attempted,unique_problems_solved,total_raw_submissions,problem_win_rate,submissions_per_problem,max_difficulty_solved,proficiency_group
u948233576,48,44,64,0.9166666666666666,1.3333333333333333,E,G5
u779714324,22,19,37,0.8636363636363636,1.6818181818181819,C,G3
u698571659,123,113,229,0.9186991869918699,1.8617886178861789,D,G4
u873066518,97,94,127,0.9690721649484536,1.309278350515464,D,G4
u061526737,67,62,85,0.9253731343283582,1.2686567164179106,F,G6
u006279390,15,15,34,1.0,2.2666666666666666,C,G3
u087936541,5,5,7,1.0,1.4,A,G1
u197699574,22,19,39,0.8636363636363636,1.7727272727272727,C,G3
u824377648,17,17,33,1.0,1.9411764705882353,F,G6
u377182487,19,18,38,0.9473684210526315,2.0,D,G4
u832995587,536,535,1603,0.9981343283582089,2.9906716417910446,F,G6
u534550209,27,25,48,0.9259259259259259,1.7777777777777777,D,G4
u614181788,460,450,808,0.9782608695652174,1.7565217391304349,E,G5
u875601586,6,5,15,0.8333333333333334,2.5,C,G3
u972110520,1,1,3,1.0,3.0,A,G1
u194369107,49,46,69,0.9387755102040817,1.4081632653061225,D,G4
u181343932,63,60,144,0.9523809523809523,2.2857142857142856,E,G5
u716813192,12,12,15,1.0,1.25,F,G6
u288905450,170,155,339,0.9117647058823529,1.9941176470588236,F,G6
u725825358,39,35,57,0.8974358974358975,1.4615384615384615,E,G5
u856024069,43,41,70,0.9534883720930233,1.627906976744186,E,G5
u280082354,3,2,5,0.6666666666666666,1.6666666666666667,B,G2
u938025024,116,91,229,0.7844827586206896,1.9741379310344827,E,G5
u120887844,4,2,7,0.5,1.75,B,G2
u729915102,71,66,114,0.9295774647887324,1.6056338028169015,D,G4
u416273217,62,60,103,0.967741935483871,1.6612903225806452,E,G5
u582805129,12,11,22,0.9166666666666666,1.8333333333333333,D,G4
u955699148,14,14,26,1.0,1.8571428571428572,C,G3
u209631375,23,20,35,0.8695652173913043,1.5217391304347827,C,G3
u834696206,3,3,4,1.0,1.3333333333333333,C,G3
u257565829,3,2,7,0.6666666666666666,2.3333333333333335,A,G1
u409666816,4,3,5,0.75,1.25,D,G4
u661125964,149,135,241,0.9060402684563759,1.6174496644295302,D,G4
u799735805,4,4,5,1.0,1.25,D,G4
u017980486,5,3,11,0.6,2.2,D,G4
u985233870,3,2,6,0.6666666666666666,2.0,A,G1
u375008679,14,13,113,0.9285714285714286,8.071428571428571,C,G3
u274644863,69,62,106,0.8985507246376812,1.536231884057971,C,G3
u767873777,25,19,38,0.76,1.52,C,G3
u242284703,36,35,68,0.9722222222222222,1.8888888888888888,E,G5
u669686752,7,7,11,1.0,1.5714285714285714,C,G3
u915820887,30,30,34,1.0,1.1333333333333333,F,G6
u879945900,2,2,8,1.0,4.0,A,G1
u748656314,1,0,13,0.0,13.0,,
u901705471,13,13,46,1.0,3.5384615384615383,D,G4
u575907223,12,12,17,1.0,1.4166666666666667,F,G6
u621389035,95,89,171,0.9368421052631579,1.8,F,G6
u636849243,97,95,108,0.979381443298969,1.1134020618556701,B,G2
u759159388,28,26,52,0.9285714285714286,1.8571428571428572,F,G6
u127394455,93,89,169,0.956989247311828,1.8172043010752688,E,G5
u024093143,11,11,13,1.0,1.1818181818181819,E,G5
u048368946,10,10,16,1.0,1.6,F,G6
u066551652,118,115,226,0.9745762711864406,1.9152542372881356,E,G5
u243191980,22,18,44,0.8181818181818182,2.0,D,G4
u699103085,18,14,31,0.7777777777777778,1.7222222222222223,C,G3
u288136151,6,5,12,0.8333333333333334,2.0,C,G3
u623659526,80,74,181,0.925,2.2625,E,G5
u087805899,98,89,190,0.9081632653061225,1.9387755102040816,D,G4
u503398264,52,50,72,0.9615384615384616,1.3846153846153846,F,G6
u475382171,61,59,97,0.9672131147540983,1.5901639344262295,F,G6
u866538547,345,343,853,0.9942028985507246,2.472463768115942,F,G6
u766195014,27,27,52,1.0,1.9259259259259258,B,G2
u442485163,99,98,116,0.98989898989899,1.1717171717171717,E,G5
u608198234,3,3,3,1.0,1.0,A,G1
u780032068,14,14,23,1.0,1.6428571428571428,B,G2
u578580291,13,11,30,0.8461538461538461,2.3076923076923075,C,G3
u266755820,7,7,15,1.0,2.142857142857143,B,G2
u787731363,3,3,6,1.0,2.0,C,G3
u186270452,2,1,9,0.5,4.5,A,G1
u608748781,11,10,22,0.9090909090909091,2.0,A,G1
u130833737,15,12,26,0.8,1.7333333333333334,C,G3
u437414880,20,19,65,0.95,3.25,F,G6
u275130965,55,50,71,0.9090909090909091,1.290909090909091,F,G6
u900848560,55,48,142,0.8727272727272727,2.581818181818182,D,G4
u287524029,47,45,74,0.9574468085106383,1.574468085106383,E,G5
u151250561,17,12,27,0.7058823529411765,1.588235294117647,C,G3
u998699933,4,4,6,1.0,1.5,C,G3
u468878441,158,154,310,0.9746835443037974,1.9620253164556962,D,G4
u202065611,129,124,215,0.9612403100775194,1.6666666666666667,F,G6
u849474742,6,6,14,1.0,2.3333333333333335,C,G3
u685516883,3,3,4,1.0,1.3333333333333333,C,G3
u835052656,7,7,12,1.0,1.7142857142857142,C,G3
u857246913,25,22,47,0.88,1.88,F,G6
u783899457,18,17,26,0.9444444444444444,1.4444444444444444,E,G5
u626708016,33,32,81,0.9696969696969697,2.4545454545454546,E,G5
u627239996,27,24,60,0.8888888888888888,2.2222222222222223,D,G4
u401466501,6,6,17,1.0,2.8333333333333335,C,G3
u014775971,2,2,4,1.0,2.0,B,G2
u000634997,19,14,33,0.7368421052631579,1.736842105263158,C,G3
u314008046,520,513,1053,0.9865384615384616,2.025,F,G6
u631238602,137,131,225,0.9562043795620438,1.6423357664233578,F,G6
u741966838,11,11,12,1.0,1.0909090909090908,F,G6
u706493056,2,2,3,1.0,1.5,A,G1
u286785210,28,24,48,0.8571428571428571,1.7142857142857142,D,G4
u459391214,11,6,48,0.5454545454545454,4.363636363636363,D,G4
u895755545,49,45,64,0.9183673469387755,1.3061224489795917,D,G4
u207036582,417,413,628,0.9904076738609112,1.5059952038369304,F,G6
u227352467,3,2,4,0.6666666666666666,1.3333333333333333,B,G2
u391461591,23,20,32,0.8695652173913043,1.391304347826087,E,G5
u978938290,3,3,5,1.0,1.6666666666666667,B,G2
u308514223,6,5,10,0.8333333333333334,1.6666666666666667,C,G3
u804923265,6,6,26,1.0,4.333333333333333,D,G4
u451301702,6,4,23,0.6666666666666666,3.8333333333333335,D,G4
u251610528,46,42,101,0.9130434782608695,2.1956521739130435,D,G4
u262849744,2,1,3,0.5,1.5,C,G3
u283852107,4,3,15,0.75,3.75,C,G3
u491749590,3,2,6,0.6666666666666666,2.0,B,G2
u152129372,191,184,354,0.9633507853403142,1.8534031413612566,F,G6
u213583868,4,4,9,1.0,2.25,D,G4
u929786956,19,19,31,1.0,1.631578947368421,D,G4
u578694888,83,80,99,0.963855421686747,1.1927710843373494,D,G4
u101113363,50,48,81,0.96,1.62,C,G3
u885507578,24,23,29,0.9583333333333334,1.2083333333333333,E,G5
u904424438,23,16,27,0.6956521739130435,1.173913043478261,C,G3
u017204573,34,34,46,1.0,1.3529411764705883,C,G3
u432691050,10,8,15,0.8,1.5,C,G3
u438469926,3,3,6,1.0,2.0,C,G3
u404676457,135,132,320,0.9777777777777777,2.3703703703703702,D,G4
u444188285,14,12,21,0.8571428571428571,1.5,C,G3
u628433710,3,2,4,0.6666666666666666,1.3333333333333333,B,G2
u951856302,10,4,28,0.4,2.8,B,G2
u750371175,4,4,6,1.0,1.5,C,G3
u539127881,4,3,5,0.75,1.25,C,G3
u379562612,9,8,32,0.8888888888888888,3.5555555555555554,D,G4
u277539810,14,12,49,0.8571428571428571,3.5,C,G3
u207020563,5,4,5,0.8,1.0,C,G3
u777393681,20,19,41,0.95,2.05,C,G3
u648786031,54,52,65,0.9629629629629629,1.2037037037037037,F,G6
u542317152,24,17,100,0.7083333333333334,4.166666666666667,C,G3
u326278153,27,26,66,0.9629629629629629,2.4444444444444446,E,G5
u699609335,7,7,8,1.0,1.1428571428571428,F,G6
u759581240,2,2,7,1.0,3.5,C,G3
u303416816,17,16,46,0.9411764705882353,2.7058823529411766,C,G3
u555403349,18,14,32,0.7777777777777778,1.7777777777777777,C,G3
u387876324,3,3,4,1.0,1.3333333333333333,C,G3
u362355145,2,2,3,1.0,1.5,B,G2
u736149053,51,48,97,0.9411764705882353,1.9019607843137254,D,G4
u700043346,3,2,3,0.6666666666666666,1.0,B,G2
u440812556,11,11,52,1.0,4.7272727272727275,B,G2
u550097485,9,9,29,1.0,3.2222222222222223,D,G4
u521711144,2,1,6,0.5,3.0,C,G3
u428403551,15,11,43,0.7333333333333333,2.8666666666666667,B,G2
u534925051,5,5,9,1.0,1.8,B,G2
u981931040,471,462,987,0.9808917197452229,2.0955414012738856,E,G5
u213751451,9,9,18,1.0,2.0,C,G3
u049159332,78,71,146,0.9102564102564102,1.8717948717948718,B,G2
u329608654,9,8,24,0.8888888888888888,2.6666666666666665,C,G3
u894270299,6,5,12,0.8333333333333334,2.0,C,G3
u675996406,1,1,3,1.0,3.0,A,G1
u897895126,17,12,26,0.7058823529411765,1.5294117647058822,D,G4
u507615642,5,5,6,1.0,1.2,D,G4
u329937934,43,36,63,0.8372093023255814,1.4651162790697674,C,G3
u301915908,12,11,37,0.9166666666666666,3.0833333333333335,C,G3
u490588192,20,18,33,0.9,1.65,D,G4
u371400848,7,7,8,1.0,1.1428571428571428,D,G4
u250545805,31,29,59,0.9354838709677419,1.903225806451613,D,G4
u531980905,18,15,48,0.8333333333333334,2.6666666666666665,D,G4
u693105608,183,182,390,0.994535519125683,2.1311475409836067,C,G3
u843127718,116,115,163,0.9913793103448276,1.4051724137931034,E,G5
u386551069,3,3,13,1.0,4.333333333333333,C,G3
u777320783,69,56,180,0.8115942028985508,2.608695652173913,D,G4
u940452097,2,2,6,1.0,3.0,B,G2
u727608386,9,7,16,0.7777777777777778,1.7777777777777777,C,G3
u741397536,181,174,348,0.9613259668508287,1.9226519337016574,E,G5
u415325136,593,593,1969,1.0,3.3204047217537944,F,G6
u102576553,29,29,74,1.0,2.5517241379310347,F,G6
u762942770,35,26,68,0.7428571428571429,1.9428571428571428,D,G4
u413475149,24,23,39,0.9583333333333334,1.625,F,G6
u759091915,66,63,114,0.9545454545454546,1.7272727272727273,C,G3
u252160635,16,13,28,0.8125,1.75,D,G4
u507546570,18,15,40,0.8333333333333334,2.2222222222222223,E,G5
u432699428,11,9,29,0.8181818181818182,2.6363636363636362,B,G2
u675675970,15,15,17,1.0,1.1333333333333333,B,G2
u992383613,3,1,4,0.3333333333333333,1.3333333333333333,A,G1
u527036541,10,10,18,1.0,1.8,B,G2
u333546629,34,33,62,0.9705882352941176,1.8235294117647058,C,G3
u894012805,2,2,4,1.0,2.0,F,G6
u746821110,3,3,4,1.0,1.3333333333333333,C,G3
u244637627,21,16,42,0.7619047619047619,2.0,C,G3
u593108757,13,12,15,0.9230769230769231,1.1538461538461537,B,G2
u040744890,3,2,16,0.6666666666666666,5.333333333333333,C,G3
u452563641,3,3,3,1.0,1.0,B,G2
u574590381,90,82,205,0.9111111111111111,2.2777777777777777,C,G3
u089239168,15,15,25,1.0,1.6666666666666667,D,G4
u063006600,10,8,30,0.8,3.0,A,G1
u129309116,3,2,9,0.6666666666666666,3.0,C,G3
u608053762,53,45,104,0.8490566037735849,1.9622641509433962,D,G4
u925165882,3,2,8,0.6666666666666666,2.6666666666666665,B,G2
u933476247,54,51,103,0.9444444444444444,1.9074074074074074,D,G4
u028275004,4,4,4,1.0,1.0,C,G3
u717501752,143,136,190,0.951048951048951,1.3286713286713288,D,G4
u442499349,38,35,67,0.9210526315789473,1.763157894736842,E,G5
u429596791,3,3,4,1.0,1.3333333333333333,C,G3
u085186789,21,20,66,0.9523809523809523,3.142857142857143,B,G2
u524747996,33,32,43,0.9696969696969697,1.303030303030303,C,G3
u082945913,34,32,60,0.9411764705882353,1.7647058823529411,D,G4
u910859532,19,16,27,0.8421052631578947,1.4210526315789473,E,G5
u140672616,108,99,178,0.9166666666666666,1.6481481481481481,E,G5
u234058633,3,3,5,1.0,1.6666666666666667,C,G3
u835287520,3,2,6,0.6666666666666666,2.0,A,G1
u805046286,4,2,6,0.5,1.5,A,G1
u745166071,1,1,4,1.0,4.0,A,G1
u415041731,296,294,572,0.9932432432432432,1.9324324324324325,D,G4
u640930204,29,28,63,0.9655172413793104,2.1724137931034484,E,G5
u710135612,285,284,638,0.9964912280701754,2.23859649122807,D,G4
u997393081,103,100,299,0.970873786407767,2.9029126213592233,A,G1
u922917362,62,50,105,0.8064516129032258,1.6935483870967742,D,G4
u125433590,6,5,21,0.8333333333333334,3.5,B,G2
u381633001,3,3,3,1.0,1.0,D,G4
u708394528,5,4,7,0.8,1.4,B,G2
u553128965,4,3,6,0.75,1.5,A,G1
u276969395,158,96,358,0.6075949367088608,2.2658227848101267,C,G3
u057668615,90,82,299,0.9111111111111111,3.3222222222222224,F,G6
u280385457,38,30,61,0.7894736842105263,1.605263157894737,D,G4
u818558323,10,10,16,1.0,1.6,C,G3
u608949838,49,42,95,0.8571428571428571,1.9387755102040816,D,G4
u161777729,15,12,20,0.8,1.3333333333333333,C,G3
u486697282,11,11,11,1.0,1.0,A,G1
u794406065,1,1,6,1.0,6.0,A,G1
u878281604,3,3,5,1.0,1.6666666666666667,C,G3
u071245748,15,13,55,0.8666666666666667,3.6666666666666665,C,G3
u543967429,2,1,13,0.5,6.5,D,G4
u910352296,4,2,11,0.5,2.75,C,G3
u373531749,34,28,81,0.8235294117647058,2.3823529411764706,C,G3
u728808673,11,8,33,0.7272727272727273,3.0,C,G3
u521029897,103,103,160,1.0,1.5533980582524272,D,G4
u169848474,256,252,321,0.984375,1.25390625,F,G6
u527487299,4,4,5,1.0,1.25,D,G4
u367323774,28,21,50,0.75,1.7857142857142858,D,G4
u014322467,18,17,31,0.9444444444444444,1.7222222222222223,C,G3
u421310964,9,7,15,0.7777777777777778,1.6666666666666667,C,G3
u914237366,6,5,11,0.8333333333333334,1.8333333333333333,B,G2
u877241775,37,28,59,0.7567567567567568,1.5945945945945945,C,G3
u555412691,28,27,52,0.9642857142857143,1.8571428571428572,F,G6
u833660382,1,1,14,1.0,14.0,A,G1
u113335323,3,3,6,1.0,2.0,C,G3
u284477334,2,2,4,1.0,2.0,B,G2
u409390792,308,291,521,0.9448051948051948,1.6915584415584415,E,G5
u814781830,463,448,1179,0.9676025917926566,2.5464362850971924,F,G6
u770423799,158,145,301,0.9177215189873418,1.9050632911392404,F,G6
u874213144,8,6,16,0.75,2.0,C,G3
u113377142,3,3,4,1.0,1.3333333333333333,C,G3
u865395650,17,13,32,0.7647058823529411,1.8823529411764706,D,G4
u862777812,6,6,8,1.0,1.3333333333333333,C,G3
u741207575,44,42,60,0.9545454545454546,1.3636363636363635,F,G6
u911160779,3,2,3,0.6666666666666666,1.0,A,G1
u956736055,2,2,3,1.0,1.5,B,G2
u293067086,13,13,50,1.0,3.8461538461538463,C,G3
u328608670,9,6,14,0.6666666666666666,1.5555555555555556,C,G3
u320924921,6,5,7,0.8333333333333334,1.1666666666666667,C,G3
u536671762,4,3,10,0.75,2.5,B,G2
u042753765,4,3,5,0.75,1.25,A,G1
u886789220,5,5,6,1.0,1.2,A,G1
u164746975,1,1,4,1.0,4.0,A,G1
u430500312,5,4,12,0.8,2.4,B,G2
u629345549,22,18,87,0.8181818181818182,3.9545454545454546,C,G3
u473114757,18,16,25,0.8888888888888888,1.3888888888888888,C,G3
u819299075,8,8,12,1.0,1.5,E,G5
u375342915,3,2,7,0.6666666666666666,2.3333333333333335,B,G2
u573676415,2,1,12,0.5,6.0,D,G4
u367637948,7,5,16,0.7142857142857143,2.2857142857142856,D,G4
u190038745,22,20,38,0.9090909090909091,1.7272727272727273,D,G4
u725927710,6,6,6,1.0,1.0,B,G2
u107953313,37,31,116,0.8378378378378378,3.135135135135135,D,G4
u169909228,3,3,6,1.0,2.0,C,G3
u754062586,32,29,49,0.90625,1.53125,B,G2
u595037505,4,3,6,0.75,1.5,E,G5
u355154595,99,96,260,0.9696969696969697,2.6262626262626263,C,G3
u091567160,22,18,60,0.8181818181818182,2.727272727272727,C,G3
u594518120,137,133,203,0.9708029197080292,1.4817518248175183,F,G6
u993656019,62,61,111,0.9838709677419355,1.7903225806451613,D,G4
u372584319,50,38,187,0.76,3.74,C,G3
u095030775,7,7,8,1.0,1.1428571428571428,D,G4
u318363730,3,3,6,1.0,2.0,C,G3
u383725933,2,2,3,1.0,1.5,B,G2
u385645903,34,31,51,0.9117647058823529,1.5,F,G6
u040212378,5,5,7,1.0,1.4,C,G3
u980119163,1,1,7,1.0,7.0,A,G1
u095348905,34,33,126,0.9705882352941176,3.7058823529411766,B,G2
u460661148,5,4,14,0.8,2.8,D,G4
u931567479,31,26,66,0.8387096774193549,2.129032258064516,C,G3
u063340311,44,41,102,0.9318181818181818,2.3181818181818183,C,G3
u175224511,19,13,49,0.6842105263157895,2.5789473684210527,C,G3
u923561222,17,17,33,1.0,1.9411764705882353,B,G2
u222602662,236,219,404,0.9279661016949152,1.7118644067796611,F,G6
u171366497,345,344,866,0.9971014492753624,2.5101449275362318,F,G6
u519721530,110,109,166,0.990909090909091,1.509090909090909,B,G2
u989899651,43,39,69,0.9069767441860465,1.6046511627906976,D,G4
u469677962,48,48,106,1.0,2.2083333333333335,F,G6
u000785801,5,4,25,0.8,5.0,B,G2
u864202285,84,73,183,0.8690476190476191,2.1785714285714284,E,G5
u980074233,104,101,171,0.9711538461538461,1.6442307692307692,F,G6
u096502015,36,35,105,0.9722222222222222,2.9166666666666665,E,G5
u894826120,7,7,8,1.0,1.1428571428571428,E,G5
u729870234,3,3,3,1.0,1.0,C,G3
u065529384,8,8,9,1.0,1.125,B,G2
u898895408,2,2,3,1.0,1.5,B,G2
u379679295,30,29,49,0.9666666666666667,1.6333333333333333,F,G6
u699689726,12,12,55,1.0,4.583333333333333,E,G5
u314158627,67,61,91,0.9104477611940298,1.3582089552238805,D,G4
u786312733,25,23,44,0.92,1.76,D,G4
u241198385,26,26,33,1.0,1.2692307692307692,B,G2
u364454093,5,3,16,0.6,3.2,C,G3
u296954118,3,2,12,0.6666666666666666,4.0,B,G2
u033003025,19,14,22,0.7368421052631579,1.1578947368421053,B,G2
u992181519,9,8,11,0.8888888888888888,1.2222222222222223,C,G3
u688379835,3,1,14,0.3333333333333333,4.666666666666667,A,G1
u701553970,7,5,21,0.7142857142857143,3.0,E,G5
u882674169,30,26,49,0.8666666666666667,1.6333333333333333,E,G5
u081954415,3,1,3,0.3333333333333333,1.0,A,G1
u355136253,3,2,5,0.6666666666666666,1.6666666666666667,B,G2
u761733077,2,0,8,0.0,4.0,,
u823768462,3,2,3,0.6666666666666666,1.0,B,G2
u537000194,7,6,10,0.8571428571428571,1.4285714285714286,D,G4
u571964801,48,40,126,0.8333333333333334,2.625,D,G4
u356157756,135,122,225,0.9037037037037037,1.6666666666666667,F,G6
u891481563,3,3,4,1.0,1.3333333333333333,C,G3
u824060561,16,14,33,0.875,2.0625,F,G6
u117907327,8,7,19,0.875,2.375,C,G3
u265018452,8,8,11,1.0,1.375,C,G3
u963895241,17,8,40,0.47058823529411764,2.3529411764705883,C,G3
u276087505,2,2,3,1.0,1.5,B,G2
u025771681,39,26,156,0.6666666666666666,4.0,D,G4
u222593017,23,22,49,0.9565217391304348,2.130434782608696,D,G4
u555888804,53,46,104,0.8679245283018868,1.9622641509433962,C,G3
u455629561,29,28,82,0.9655172413793104,2.8275862068965516,E,G5
u374944060,36,30,65,0.8333333333333334,1.8055555555555556,D,G4
u057362336,82,75,115,0.9146341463414634,1.4024390243902438,C,G3
u271191219,4,4,10,1.0,2.5,C,G3
u128135686,12,11,20,0.9166666666666666,1.6666666666666667,D,G4
u817565863,8,6,14,0.75,1.75,C,G3
u628805995,15,11,35,0.7333333333333333,2.3333333333333335,C,G3
u323776907,29,23,71,0.7931034482758621,2.4482758620689653,C,G3
u361853334,13,11,19,0.8461538461538461,1.4615384615384615,C,G3
u647122437,4,3,15,0.75,3.75,B,G2
u550581234,1,0,4,0.0,4.0,,
u945417053,4,3,5,0.75,1.25,A,G1
u439138574,3,3,3,1.0,1.0,C,G3
u991639239,1,1,3,1.0,3.0,A,G1
u679764305,1,1,3,1.0,3.0,C,G3
u278918243,6,3,26,0.5,4.333333333333333,B,G2
u249506581,1,0,4,0.0,4.0,,
u172885996,149,148,275,0.9932885906040269,1.8456375838926173,F,G6
u171092147,70,59,168,0.8428571428571429,2.4,D,G4
u226079090,3,3,5,1.0,1.6666666666666667,C,G3
u183582822,9,8,11,0.8888888888888888,1.2222222222222223,B,G2
u120116744,5,5,7,1.0,1.4,C,G3
u636683284,417,411,760,0.9856115107913669,1.8225419664268585,E,G5
u665375242,3,3,4,1.0,1.3333333333333333,D,G4
u899818315,3,2,6,0.6666666666666666,2.0,B,G2
u588568850,83,81,108,0.9759036144578314,1.3012048192771084,D,G4
u528999916,8,7,20,0.875,2.5,B,G2
u119821483,3,2,4,0.6666666666666666,1.3333333333333333,B,G2
u155159742,22,18,59,0.8181818181818182,2.6818181818181817,E,G5
u880212367,8,8,32,1.0,4.0,E,G5
u977576071,42,42,75,1.0,1.7857142857142858,E,G5
u596758817,174,173,275,0.9942528735632183,1.5804597701149425,F,G6
u649379091,12,12,34,1.0,2.8333333333333335,D,G4
u703812545,4,2,8,0.5,2.0,B,G2
u955220575,24,23,46,0.9583333333333334,1.9166666666666667,D,G4
u933630843,1,1,8,1.0,8.0,A,G1
u040875074,65,63,83,0.9692307692307692,1.2769230769230768,E,G5
u587724217,138,128,219,0.927536231884058,1.5869565217391304,F,G6
u157887852,334,328,608,0.9820359281437125,1.8203592814371257,E,G5
u102902647,102,90,216,0.8823529411764706,2.1176470588235294,E,G5
u889896098,3,3,3,1.0,1.0,C,G3
u718886666,15,13,34,0.8666666666666667,2.2666666666666666,D,G4
u115521373,43,35,76,0.813953488372093,1.7674418604651163,E,G5
u821179412,7,7,15,1.0,2.142857142857143,B,G2
u733382738,2,1,3,0.5,1.5,A,G1
u933994576,11,11,73,1.0,6.636363636363637,C,G3
u063105749,8,8,8,1.0,1.0,D,G4
u138416535,7,5,19,0.7142857142857143,2.7142857142857144,B,G2
u591334187,2,2,3,1.0,1.5,B,G2
u699355180,7,7,7,1.0,1.0,D,G4
u886790158,355,339,732,0.9549295774647887,2.0619718309859154,F,G6
u337911666,6,6,8,1.0,1.3333333333333333,D,G4
u017035273,3,2,3,0.6666666666666666,1.0,B,G2
u365228085,2,2,5,1.0,2.5,B,G2
u661364300,8,7,13,0.875,1.625,C,G3
u789370084,58,53,90,0.9137931034482759,1.5517241379310345,E,G5
u963215078,42,41,95,0.9761904761904762,2.261904761904762,E,G5
u159757108,49,47,68,0.9591836734693877,1.3877551020408163,E,G5
u028413707,96,75,323,0.78125,3.3645833333333335,C,G3
u341555499,34,32,61,0.9411764705882353,1.7941176470588236,F,G6
u356974909,3,3,3,1.0,1.0,C,G3
u777477705,65,63,112,0.9692307692307692,1.7230769230769232,D,G4
u749321340,60,59,99,0.9833333333333333,1.65,F,G6
u651133585,3,3,4,1.0,1.3333333333333333,C,G3
u565867460,18,18,20,1.0,1.1111111111111112,A,G1
u153696879,104,94,209,0.9038461538461539,2.0096153846153846,F,G6
u776933325,22,16,36,0.7272727272727273,1.6363636363636365,B,G2
u218724773,3,3,7,1.0,2.3333333333333335,C,G3
u485664232,3,2,5,0.6666666666666666,1.6666666666666667,B,G2
u558129042,98,86,143,0.8775510204081632,1.4591836734693877,C,G3
u211743748,3,3,4,1.0,1.3333333333333333,C,G3
u403800404,266,258,626,0.9699248120300752,2.3533834586466167,E,G5
u408191817,27,25,46,0.9259259259259259,1.7037037037037037,C,G3
u713294826,4,3,26,0.75,6.5,D,G4
u811169796,55,55,101,1.0,1.8363636363636364,E,G5
u574341278,3,2,4,0.6666666666666666,1.3333333333333333,C,G3
u036460993,2,2,6,1.0,3.0,B,G2
u926386833,1,1,6,1.0,6.0,C,G3
u461856314,14,13,25,0.9285714285714286,1.7857142857142858,D,G4
u886205636,42,38,84,0.9047619047619048,2.0,D,G4
u481766924,5,5,13,1.0,2.6,E,G5
u029759501,52,43,71,0.8269230769230769,1.3653846153846154,C,G3
u944091865,3,3,3,1.0,1.0,C,G3
u726444300,126,108,248,0.8571428571428571,1.9682539682539681,D,G4
u494592357,4,4,6,1.0,1.5,D,G4
u382585380,25,24,47,0.96,1.88,E,G5
u294925796,20,20,30,1.0,1.5,B,G2
u811897616,264,250,419,0.946969696969697,1.5871212121212122,F,G6
u856010815,16,15,26,0.9375,1.625,E,G5
u834714395,84,81,260,0.9642857142857143,3.0952380952380953,F,G6
u698437687,142,141,176,0.9929577464788732,1.2394366197183098,C,G3
u095238692,5,3,6,0.6,1.2,C,G3
u801617021,23,19,37,0.8260869565217391,1.608695652173913,D,G4
u137453272,5,5,9,1.0,1.8,D,G4
u652856209,3,3,3,1.0,1.0,C,G3
u719949231,39,39,54,1.0,1.3846153846153846,F,G6
u451034267,8,6,15,0.75,1.875,C,G3
u020480485,38,34,57,0.8947368421052632,1.5,D,G4
u802529300,17,13,68,0.7647058823529411,4.0,C,G3
u584494993,4,4,9,1.0,2.25,D,G4
u099546506,28,23,63,0.8214285714285714,2.25,D,G4
u052071180,41,38,54,0.926829268292683,1.3170731707317074,E,G5
u039740358,17,15,46,0.8823529411764706,2.7058823529411766,F,G6
u381068238,12,9,21,0.75,1.75,C,G3
u757166273,9,9,11,1.0,1.2222222222222223,B,G2
u575101291,71,52,150,0.7323943661971831,2.112676056338028,D,G4
u706819674,3,3,8,1.0,2.6666666666666665,B,G2
u131625544,293,282,709,0.962457337883959,2.419795221843003,E,G5
u776433399,1,1,4,1.0,4.0,A,G1
u951678064,14,14,48,1.0,3.4285714285714284,D,G4
u728662995,67,60,131,0.8955223880597015,1.955223880597015,E,G5
u402389525,21,21,81,1.0,3.857142857142857,D,G4
u780284563,1,0,4,0.0,4.0,,
u010725318,110,104,136,0.9454545454545454,1.2363636363636363,F,G6
u518164348,2,2,3,1.0,1.5,A,G1
u189902504,5,5,7,1.0,1.4,A,G1
u198650037,5,4,9,0.8,1.8,D,G4
u409221458,13,11,20,0.8461538461538461,1.5384615384615385,D,G4
u736119293,2,1,4,0.5,2.0,A,G1
u737111725,332,332,456,1.0,1.3734939759036144,D,G4
u628415934,24,19,35,0.7916666666666666,1.4583333333333333,B,G2
u078402885,20,19,53,0.95,2.65,F,G6
u615817983,42,40,57,0.9523809523809523,1.3571428571428572,D,G4
u440213743,338,327,634,0.9674556213017751,1.8757396449704142,F,G6
u181262388,3,2,5,0.6666666666666666,1.6666666666666667,E,G5
u329455846,43,34,163,0.7906976744186046,3.7906976744186047,C,G3
u192625359,15,13,25,0.8666666666666667,1.6666666666666667,D,G4
u010567420,1,1,3,1.0,3.0,A,G1
u636724518,6,4,22,0.6666666666666666,3.6666666666666665,E,G5
u450956662,220,216,404,0.9818181818181818,1.8363636363636364,F,G6
u751174706,16,15,23,0.9375,1.4375,C,G3
u740546374,1,0,7,0.0,7.0,,
u271752821,61,60,96,0.9836065573770492,1.5737704918032787,D,G4
u223960644,97,93,199,0.9587628865979382,2.051546391752577,D,G4
u346324165,24,19,66,0.7916666666666666,2.75,D,G4
u749039613,22,21,38,0.9545454545454546,1.7272727272727273,F,G6
u055121718,5,5,8,1.0,1.6,B,G2
u322990084,5,4,7,0.8,1.4,C,G3
u234130745,50,42,94,0.84,1.88,D,G4
u629333789,68,63,101,0.9264705882352942,1.4852941176470589,D,G4
u229810004,113,99,219,0.8761061946902655,1.9380530973451326,D,G4
u715940036,11,6,25,0.5454545454545454,2.272727272727273,C,G3
u927534107,332,317,496,0.9548192771084337,1.4939759036144578,E,G5
